txid,from,to,amount
0e486461b08a8f71d91848a6328a23d078cb01b2160aabd74b0b727ec42a9b63,3KcjbLKvfZcYtGrQFdRSwHX1SxMTVoGeby,1AUnAfHCxKKEDgr4YsSyrRQujWC6ao9iS9,8.36420129
0e4b271a8813c304b96d4e28b78fe0a1db2f8d645394ab0525ebc159f226987d,3Qg1vrKPJu3sX8xVjS4xZhaWizufbo1nWf,18mtMXBciPYx4M4i4grv4YxncX23hyFtSP,100.974488
0e5e207ecb205db49b5e20e66fb16840a9e02754059820473e14b24e8af073af,3CTWb7cUfFn1szymksMwS1ZpRT525qtCwx,1HRshcWnGsmZ7c2E3C4s2DFhPVrj62S1GL,13.91746034
0ecff875d9be41c5c9cb5c041ea0ee6d85f27a6f78ba0257b0eb5272f6d7c439,36oGWNniRtHQkhmoUNMzJoQHzAzur9WaNs,13ABLFzCAksqEkpc7WC65xXwErDbHV6AZG,15.89314559
0ed9c492592b0b840ef8595f356e555eea3542ed3488b54332e5c14ae45afb04,3MkZqro9nPsPs9M8U5FnerobXgiaJ3BSiZ,1KPMcuF5iEjivtHk6bEedUK63JGZ7ujASS,4.72224707
0ef5e480b9d6a3d34ad5d6e7b23d7c060e4321ae511ef63c3eafe66ef9c961ca,3Pwz8pb3B52iKh6HQuE9fa1q5DhARch2MS,1AZmqNSmtVSehR9g86RoEiGedeexvJeC3e,12.97174488
0f11baba716431b6981634cd735388e334216f1bd22c543cdaca4048c52f3971,3L841ts3yFc3xg6hM7HspZkqRsYDw8c3Ze,17YpTcbYk52bLvwKGQfbqqq3UebdG2n696,7.32852136
0f6970f28bd2721b90f64bfa8601249fb79031d72963c9c2f3d4012189b651c9,3GjU612uG32sWNdYFrhTg11B3DiGPGwZij,13S2whzDHmeSQLSKgBAYpPAdaV5SXYFVWZ,14.79035961
0f806be61e7991bf6c501cc41640c616ba3a5bffe583ac5fe2a566af16e87428,33uK8kAaKFeV8W2r4nMqqmsfCSHkTwPCqh,1CpHQz9GebqwRThnJAh5cz32uEjpZYrkK2,12.84271502
101e0cdbe3f8fcc24618ac898f9ae7b079b94ea722780b807474d8a9bf442de1,3Ga34uuk4StXecRP8DBtvZenRn2xzKjpPZ,1Aztp22fRtX3K4oZH8R7B4ai1yQjKkCM4h,110.009742
102f4b7d24f4a9a182d1896abce7bdfdce91249350b3cea097e2d93c336405b5,3Hjb3V4xwDs1xRbceuE7t48dG2dfEFv9a9,19KifiaEXNC61CqxE3KbYkb4KVD6KMDqq1,41.5179644
10313f20c35676a5b55fc7fcff4982c0763575edbde65c750db4602e12230c30,32BYifmWiU9stob7nFkY6vhe4CrTCALUDH,18mmaiKjQi8Z1iSjwnSMmjdgM1N4nLP337,6.08249248
1039be1466168bb80d3c52b7973e4bed5d13f1a71486d012423ba777a02e2447,34xncjeqS7sPP5MVri3jVZEV9MnPh2osdp,1MdigQC9JAQdJgJiYNWdu9t7q7vimdosqf,72.59483553
104627dfd6e5ba9528914d8b131da558a77c16b0d31f2482c3072e65edd25729,3FPqECUq1FqMZQv5UHQd7ii4v5K9P594S8,1LZhvkNg8oWzim6Y1LAtkbpaceNrRJMBq,48.4432152
10467c0b0b47e76489a11bdb36d04a19be2daa301599f58b638551f611472a8b,33h8GWjHQyxp6rJn4bre9V7akXgp1V6MrW,11wMk3vhAQm6gbpiwP2A8UQ7ZbaQvcqc4,11.81711992
1048480294d0e51708071a2317c7d4ed24194478aa44d474bf1790be73cdde99,3CCBSoqpX3TCYuzHvVJSJ4bmabxnQedgzx,14r2XpEaqMrw492a9ycys22NveJuE4MFGH,5.09659454
1051f3dc9718da8324e5f3b648bbedc57195370f661a893b8a7e35cb5165cc92,34gssk4E3Lcfa2vkofb1VGbgTUnw4p3Fja,1CvLPYDdC2pHYBsNogXCzcG6HAFKN4WCwa,77.14730462
1057ea0e4d70752d7a534c3e3c20bb3e688ad992a552fa3faa65ffa6d31cba6a,35GmByq3qz2BgvRKz9kzcdT3aAUWTaXEZ5,1JmNUPhofhqQAzjB87auAuTPqNQ5JeHjwn,9.94447928
10974935a901f7a70e47db3333f33882e00cff526b27156b9594bd6b5a3ef704,36FHx4YuM6cfFC3CGEgXXjtcbsfBsDXDQv,122QaqMHqn51q6YN2hRyvx78UjgtNuAfBp,38.92495465
109a725f70cac50f444b4c0eae3b1eac6a815ee124f5f853aaba680a3e9fd39f,3NEBfhuQP75jmidF7Bz3zXj3BJaJdRSur4,1C3Vh4v2fa8Ahc8mLwQRdb7ByanJDsRCVm,427.0670708
10b947aaf022662b250c458105730994f1f3eea0b09012a7ec0c2334ddc35ede,3NiKQDU91KTgXuDi8kTFRJkAytoq8LUTd1,1GMX6VU5EBTbnQVZZMAzfQWAzMKCBUxGTv,43.43694023
10d0c4c1cd423950a8f1d72e532101034bc9470e72021efff38e0e9663f7343a,3NLRXfEDaYbptDQGVkcqyB9bpUHi4yLW3t,1EZhGmHefvQ5pXDretdML5jB6cjn1aNnBi,21.04724892
10fd559db1d4c7ec8aec1d3ef1a88c23f679ed2463faf46dd5da17cedf38003c,37ZHjSTGqGTWdgM3wpJwQZsmvGQPfe44Ki,1KwU11JL2awoe8PfUbm3uTDZGUiRhi4PPG,469.9049556
1122f2be77fa9b8262848f903f95e6493f6242a3f8112beb1f2ca98d9e4e49b6,3LJT8V6UKUVeem5VVrLT4uxyapFbdbqw6w,171L833BusGp2eVw76xReFjFsRTo5rXxxq,6.71331262
1126eb5c8755c0df2d73bfd3c931782a8ab931dd19864b38a15b531288989a4f,34yo7HvLswbzisEzvoDaMU1GQY3UDNFhtb,1LCZeFWANAkB6ZdP8uoZegRxxvSvCFaZ9q,9.06896975
1149ae1ac4610d9b7d5c9fabe8bea52a248ec15f82dbaed1add964f700e551d1,3ADSReUsGcJZa1vDFxS2VpBCJeqGvLYRsw,18Ti7hc7nXvEFKJkSJ9av2Neh568sNjm5p,7.99035961
114e104a1c7c3202f196759952205f0584564971192ac40d75b26219f881e75a,34znrmrihoLwxg6XxEYNnwWbw42JYQ3DWj,1DGYkf45V583KYesmgWBF5vHgggCnWYgoK,600.2240116
115f34ef8eaff350a3454672fba56bf5b6619baab6f44fef3146ba57c5b2ea07,3Fx1aL2J5YjuK6gxZmVsYgrKgs8daCkoK9,15s2FhAARJmvefbs4wQfsZ5AWnA86oBdgC,4.49941591
117cb20cebe170ebd4b452e5a5251e737ebcb31253137a7531a60e0286758bd1,3BjkPm2bc3LK5UmNu39xThtfefz33rWqRG,1QDBWKgfftwuraEasMGSUvj9PPrswZv19q,1757.32676
1186bf4e9437d04c42e769d661dd87f6e6205552a30690ceba5c00a2ffc2b4e6,3ETs7TedTw8fjnj9EJJNMVQQMaExRgeAYt,1AyiFGoWLne87xv7L5j396NeMMAuo9M9aK,16.34266649
11a63964d7ffeb95642d3b24b66db12040e21334a6815e3ded13f1e09e84ca89,35BEiiSe3aLs5EY85SX2FWC97fLuNgJUDU,1M16QJirV8Bh6CJZzchd4MJTNV1yoJypom,4.92468963
11e8fe2d46a87d4859ab1dda7b944ab4f815d9c9a59b6e5526fe8b3395ded664,32urVeFNxnXDnJ9FnmqveoQqZHWEzvzY2D,1ECWugEHmvypaRQa3ScuvSjewmsKn1deaz,44.98771078
11f598203a977ddde00a42e4ba859f3276d25ba8e65d23c2bdba430f13db6d55,32Ld5eqA5Yd9hXi9qwWLnds2sR5ddy7ogj,12NiPCNiFHPeYRYKDyHxkUVdf64Ka4WeHL,20.98061901
12974bc56d233b16cfac31b30c187864479f13dd0b64863c722f16e2b5385c9a,392FV7ko3B6dkBaA76pGy4zLVLfWh4ZQui,1FEEqQD5ywT8Zc18sn83fmyjoJ4b6Px39D,4.52044906
12af7f2e51e1f43d6ed663082c9e6fc510953754bfb424973bf5540413e0f1dd,38FbRLyk6fF3BJU47zfEkYhwQveoyRdXe5,1LYf1Zt42gMAM3CHbTB9rEkwAnJfCjVQ2g,12.86986146
12be322715332946d35b7a59d208290b0b2e03e2c969b81622e21f9c06b0df65,3GoGUeAuQ1amnDmgWeW1rNB5FzWxxWH5yY,136sveHTEmP6TXzJQx5qWySBRzHP8iz5aV,146.2270486
130a3b86951a2841262bb6f85a6dbe276686dc4c4c3aafdd8ce7e98ab12e1d07,3APaQiUf9SFyJGcHgqRw5X6FMJDeHMHPUe,1PbES94gWffjYHu8UdgbzfLymzvipgBkxJ,31.9904377
13139cc86ea529198b321ee898d6345e1cd817e8563c868e438da60a4f9cd78d,33ph4ZgymCiTNhPFHu5jvTiM6Gxp6TGAT1,12JPA2xeiQNnXbdXDYCawrzYLUCdqBtYUz,106.8308341
13463427f7af120e0c8827acf98956140826b1669e2af3508d92a6da4ca2f050,3FKsFLQ94ppXmvv7Ckm5MA7cn9QKJ2KRDx,17Ay7dsgruKviD37fn3HvUanRS5FCxzi7D,50.11063116
1350319d73f4d2dc76f1b9eb50739ef7472f15102eff35be16d6a2a89603fa75,35bTZnyEhsFu4c5SsAmn2b3fXA9WxSAqs4,1GKFdvdtUJvBo4vEQmqubHCZZisE6j31md,129.2706871
1350b0ccb8820a400cad4c8b2371d14a373fe5bdd9a9db8b806f6cc029f98c96,3HuXCRKiLYhszS4pXpwvvewiYAsKgGD643,1FAzmZzdB1WghZsetxjGbsL6yy1EjQSANq,19.99693262
13648acd0feece368548b28ee2d441f44ca80c2014fa3418cd137614772060d5,39RmNTeyuqD1x4fiY3NN38uvMZgf4ZKRxT,1EAc9bxCJHvrmMDayucidsEe656G8qHKbv,4.82867186
1367378033882b4b0cd0552c3da2c076b0d9f11b9eb7a66ae05b3a5a81f8585c,3FEMw48Rq2E5Pu9AjW3PC9Fd2jLZoWfoHJ,1puGzAU2zkfK1jMc97c1XM22qPVb3jf6E,6.70197426
13685ca3c81a91a03f0e42d0946a9f5cc56a682b1f9ffc10d6e7df9ad1f9bbde,3Led7eSdYgCr15BHB3SRVnUjnoDdCJCFbC,13NuTisTnWRuFi6CZmADaH5u9Tm6Uaeo4r,10.09624525
13ac7ec644592bd9c955cf53d084746d84ab851894c82967bfe091eaf1cc5e66,3Dxpaavecz3SMZApfXQwUUs4Mj1X2Wn6Gy,1E1HpeCHhfzMUpeDmQ4pjCy6fDeeV3khEA,29.2184799
13acd70bc42521febab3b8cefeacad68a302c82ed01c716c6142b182f51cd1c8,3KXvYEQNiuyDoecv8hxvzavBQiiEnjyHEp,1QF8gib6juHfW4a2niKzF33LJ9fTiT4MYo,5.4109787
13ed91e5e8ce4fe63a90b67660e997fd8b1623d51ef80e81fadeec5fbe36020f,3AFYxq8QFXkDxYzZ7TVJJPrMp7jv9KRyZe,1PRQYsQWeX5ZTPt4U3smiCSSfti6akD39C,19.36525037
13f1b02698af00f1169e09d4cbcf22f24a107576fcf120cf6701592e82aee54d,3AUtiqQVGN2Gtd2yEdfgfVnGoV3emmn5We,16wfXYtf1DmXzpkJUZYoS9K5AXL33nhcWT,18.78861109
140234d75598060f81313bd55c079b28257130d13f87290016a9a99312565d91,3Prx61jexoNi1X5yeX7DM75t9pdPAcdiLe,1BmJSxj3sYLpVESEwyDEa7NWF9P8n2RH4w,6.12346197
1404a95a4429c5cbdd08faf04d7bc1c3906180c3b40c24074dd2ffd62fcf570f,3HE1n3veUeqhZDqAfC29Ep7jSejiLjpzEc,15fC7mNgT9yvcKbzQrQmYnmAZ97YLkqFTQ,164.62245
141a2e7cbb38a8fe5766e3acaf00900df70588968cd82d58c9949a72afbbb9b9,39HmztcrECnLtUmc9XMiTmY5HamdGtkUYe,1EQbzfKZMDYhS2qGaFigfxXgz1gshJq2W7,143.2534155
143313f3b468f0258edc2b1eea1ff6b7adae6209b5469625095cde04d2f584b7,3567pme1PveG11aNQomf286oTg4g24MQpN,1Lyxoqwm5JBGfPCswtL9Y6zAZGLEhuQqPR,28.97850097
1439e640ca94a6bc7c7b4e23f108d6b4f65f3e1441eaf32a5ce159f507ed9887,3EniViVxGeZvjfUvQiYcF7RzpzWxxvRUxc,1GavFpA3MZRbdBqKbEs7UmzqTCiBFuZhkF,10.56676112
145152500eaf4df92dd873c234ef836446c3582992d605fdc9cf1827b63fcc38,3JTpEFzuY9ETWJaJFpWmsWgwedB78F2acD,1KWmzk935mjY6mqNibNaP6no7wuaop1nn9,7.31469692
14eb77ebbb28f69fb3f537c41bc5d7efc1f31866566853c14bb0c7abf21cbf65,3JZFFHeerWaxpH24TZ1Ki6Fysbe2BZaYsx,1CLNXSWY7icg9YyMVyNNthTn2Hph5Q8Pyg,193.4670015
14f8ab63d949e7dd1f4478afbcbd5bdf83363b09c6b24ea4be695e9e94e5e647,3B1mvzGL8BNizSoZCNkorMWYgifJ5Ee5RX,1DHXWw7sSiAp96oMVCjtwsEvvizomtuYjv,10.60486811
14f8c664447df8435df052301b552f2d3fe605a471a87a56e638305759bf5050,3FCDxjxuisQaixNF7ZSdjhFhJ2BpyNZS3A,1Eozwwt2wPqhKvxMupxR2ooZeaQj6u1QMz,30.28217452
151783920952c67f430474e426f64834d5b2c75dfe539eadbe99f72c9738c44f,3QxiSLTLyArr5JjXcadPkvPizW4RCABdkA,1HaV92vAt25ME5WWoYnSigsq1KWpgF6sfe,9.9411285
1576594db721dc18155c36b5a3ece2bf6a85fe8a484eb33c0b1fcf279ca62396,3PJtirmGVPtf7J1zCuLNEkkuK6UqqAaThW,154ip1JTjCrMWWKX2yj69LtS8pYUHGZaot,6.99152699
1577f35e954f54be73babb44af35b16304246394e2ab64c0296fe84bc373c8b9,38iLgPNxyWS7BWg1WvsgyomEgiWrvH8KGn,1HA2JTcDYbMQZaUVAtCAky9xyVkAATjpZp,4.12007846
1584a25cbce9fc0db152085f8edb95298848e3ef5fe78cedecfe7ca2d842f549,3NrEoU18kw2pfhUjhDJYrmei3Fr5B39B8p,147KNyC3D8yArnmTiy4PkVw1oSLCsaewAo,168.670565
158e92a0e1220d3027283f698655057b8de7002c1ce6a473f0309a5c3b30a720,3NyZWczjJJN5RzUjETpSdbTSNVdkfSX1du,13PXs1zXyLWCTZ2HXBV8jPxgxbv5hs7SrX,68.51756857
15b48ff48e6ced1b4aee2a3a8213094275ae4a34c10b2273ea8e6c0a0d19342e,3Htp9SwfmuHt7HjaWTWvkVmzaXqzEyUpdE,1C7he8kF2aUosWfy9WUePJbYC68ZZq2qZF,321.4053584
15bf4379e6c6862507a8318cc2e9465c42183cc1b8566b7a477205ec8fd7f0e1,32U3FDXXEBhaXbFc1QqEetWf5nN12kvMGP,181RAZm6deiCDH3NvwzpGezankZHrT5PfY,6.86937361
15e16959d4dd99319757e8797d3b7ffb6e37e9617c92a831c86ad2000bf7b7ab,3H9jK1Z384EgoUAqJMD48mQKVQ2zhTwYjv,13LQxkzBDMoZRaKfMeQY3JwqdqUyDj11h1,12.17236679
15e7717f815bf5347796567a80d0168c3dfd7662728a1060fa1a1d2a766f87de,366ARxn3u8KnADjhar9WT1L4Y5iq62fpxx,1GhgKPYq8k7jNeSvuvcptu4bgxMg6F1kg9,22.20992111
15eaaab00d02290d2de9c706e1da1a8f0adcf145d804ede1019a8ae7d1ffbc69,352L44zHZYMb2jdTWca3b7TeJwDyqrMyGe,1PSaeUAR4ibwnDKrGWNo477yU11egXd644,96.00881023
15eb67e996a07429be23245208ffd2b352d68ad8bf138682a78138b2278af3bb,3C5tJzx3F3gW1Lv1HJe4zvfRKUWprEBtQQ,19cYodtUJVZ9xsFKrTduhx851ksrp7tiXj,50.90776136
160edcbeb1d65446b53f2ada5c14aa7ee0e20f706b6d88a50c7e832e7442ac96,3Kcn2VXu6pQek5jbbbdcEV1nJf6q2BPna7,1jYUEh7sT3ekKnCBtczsRn1DjUFr8M45Y,184.8315704
16605b650baf4de3ca0b5b65e226d143ec8ea8e6a78d4f5c4bd92420391f95ca,3Mya6PNAugC31RM1XjzaiF2c5E2D9ba4d1,129PwdRGQFMR5gukoYxg6tC39Pt4pbkJmW,4.24416437
166a4ab350528187dab15a317d865b2a85852c66c7ccdbe6bb183ee4d0db6bfa,3Gk48VLy1L5AG5P43oBX1xCcUS7L4apHmw,1J31KGfUEY6w4ipbGgvUmA9e3Gbn2YHB1p,4.32507317
16b7daa4b487bf58750b2d45ebe8587cd1101f64e9617829d80ac8bbccda9eba,3EwnZR4BK1Ko3LrKGfVAjP99MER81heSQA,12adZPDwoZKD98kohtW7xgBtjewyYm9RE2,4.19378401
16c787e0e2da27801b1f9ac06aa674324ead72478905ec55e8f6f94398e8abe0,3Ev3FBRh5erQwFjLasesBBrekwHdXSEv1r,1Mz4WrX8Ms8hUr99d1p8hhSDszHaGgjzUj,5.35707036
172ebfc512efd7cac19d84d137634c6207b8fa2eb7574f2d1d3033f674e1d75b,3Ci9cybgWUoc26knMyTNFH22vCwshGJRbF,1P7emH7ZdL1xZgjUyPsRXQrnJCT6MZpEpp,22.89485287
1744135b2ee0718f692a9c4bd26a3220d5aeb0fe8095d25f33edd666f7240e08,3GD7TL9e3eS6PCCLSRkp6E6RXwnzv7sAMh,1JSstUEAb3jwavFaf69DbPaT2Z6H6RjaaJ,110.0651655
176af53bedd190024befe1afd59c6e3f1a23cab4d52b70d6acec3c2e0daed802,3DwfFtFLZx1YEdzQSy1hK2P6MssFZWqoon,1JjYST4wwh5gcCK58iE5DXcsKM7hRVC1hY,10.39532792
178c693f0220261f41e1ed7a528740ece712186a18cc16d2cb24bbb28cc19d67,3KhRBTskWxftmK62amsccvaoNAwwa2nE6F,1FGUk3YFd1MLpoMimgZfUkrhGGjr5ofyvz,78.34538184
1798e8dfef5a08aa5cbc9e428d686edc01ac988b6c315036f56ca80fd819efba,39kRhT1UBnubMhD85BGuwgv4jdppv1Weeh,18Qhj8c9e2iobLjsJ4KJsYcBBCfg1TbxXN,62.67198879
17b93906d3d6d9877258c6d61ac173412fe27144781d62f2f179f9063a272fe4,3MntXq7mV4zTWHcwuSEg7bPNNKBsHdaihY,15VCwja4gPnyR5zuz67GJ1UEueQNaHLXwT,28.35180114
17ba0c40a8c3654a9857fcb51aa94ee3c4133fd5bb98361f01bda35c506796e0,3JcC9gSmzMuMkQ5iacYQGZrXh6v6ovhun3,15Uumgkep7A5mMVzcXDvvBEPwkSeuRLFEJ,160.2157978
17c674fbbc3e42d340c8386f3e316befdedb8fd785d6b0faa79b2db60598cd6b,367hciU2myJgMoFT3tTyRWwpBetVtB6QKj,16o93fd4bgRCjBNEVhZFyhqWPv8hAkHqcU,9.00760602
17c88006908eda081d8ac252df273697d092036a02740745c0d1fbdd6614000e,39kroMwEkdWbBVWwymiSeFF7tAXQtqJkFu,13YH67TyNujmwbBc2JvE4GMv3B86wKU8nH,351.1047163
17fb2f677a6c5399afa17b2c053638ca438d05cd1d5bd86ad432d7a82bba65f9,3DYWPghov2tn3TLfhyhT4JHTe5LbA7MZvX,1PXQVEYk25DzQJQcL52z5Z4dstP8v8B49v,6.12287257
182c139c9a391d819c2c8e48f96b3452a8a99c6b3d999936a82ef8b55aca82ed,35z2w5UTp7yqYoKa7TAdyKH8HR3pNRSka4,1HHMi2KEpoZPDTFaCjviNFZrTz36PZqurc,7.82715865
182c4f4eb189789f3ba43c36dc5fad3904ffe437998d43337d8da868a193a3ae,3GuJQJW69iXmbXv7HgFzKXsRThmumTxsCZ,1Dvb2vbi1Yc94nbUTohuxrF1uQ81RvPAb9,291.5038736
1833ad3f8d7ced641eaed5783a467733aaa791286dd6a9879f063318b1fc6039,32iNnHH8SWYF7jFLWeYtKM6CpwYNkwjqJc,1Q2fiGJZtBnaXSMdfJZzYCvzpS6D2Xq2Zi,85.21651193
1833c75273cd489d3da783c09b74a15b976a64e36a2c993592348333e3ec9378,3GK6MYZpYS3BLzBqSrU3EzdjetHmCmSErX,1KxN7fdHqP2xw4wAZUAxw7EATTyE1nybYd,25.37936543
1869c9aab1f8f6650dfc8b716d4a5cee4c5593a8600509f9398db01d67ea0051,3NwWusVKdsWvtkCgGwn4oq9ydeUuT3Ga2g,18mjjJCCBcqSKWqAFLEbDcEr8NZAC69VBN,43.03303344
18c123b89832598e1af631e72c08a5491e836b68d047ce3434fa40769324a3d2,3CmNBkBqR8ELibzg4VAQ94R3NyruYXHCzV,19UVSVyDsBfGQXjkcNoLuhrHsLrh6hpLUu,5.58481923
18c5ba886e6b53f18aa14ddde03c5347542df350ceeb07a8d0ed71818062217d,3Ar64zTZbHY4gmoqjeEYf9ADhZtdkhVRD5,191XAwnBJNeUKECadGWaJ93M62iwQ7SNYx,21.48370179
18c9e5b699f081385590be5b3011d9f439ad58797b8a834728e4c40dad7704c7,3BfYuP2udHnoAd7fF8js6MiHmwpecMPHcW,1JCdovKuuHCBEYX7sAZaWH91PrYerncR2E,4.93100683
18d3507ddc2d8a6161386e629dfd9f460fa61f4ab1ddd1b68d6263f5fc06c96d,3BZaM5PwsCjbWJ2xMgu4qsnd1iMUssPjo1,17ygnqNxCt2bvtfux4jAmXHGSP18S2NATs,13.13103458
18d6f5e58d6bb0e32f1bf09b8c7a6892ba4c52ebb942bc0b2da159e65041a8fe,3Ga1UTptei95j1nnUXdadaRYhsrMXeGKQM,1LBkdpYdBofA19d543JFRF7U3D5XjJG3bD,5.21970001
18fe8838ec236f74874896c31ae0865e9a655dd54453fb8e17c79a64883ed379,3KYUc3KDTJW4ikdr7Te94GT19j4ZKKRDkJ,14cREEcjbR2245471nteqF9yZsamHmb4w2,7.15904689
194434f295e263772c88433bd2a8640379c8f8a77b1cb902c93ab8e345e813f5,3KotgiMrx1sCjh58ky6SotUV3rmFy5C1zQ,1JTfsvmJPZgoWxoxFpHKgRZDZbth2vQNdi,6.99028932
199e674bd80dc05978c5c4341fb18ad9b33d4cc2b4e3a80727dbcc01119993ee,35EkCuPbHXitTao7y4wDqhNfvG1NovoVtK,1J1TYJvyD4NvBjyVaW1BkheM1YkishZVji,6.9808139
19a265f13ae34d6216bb061ad5dcdea580b5e9574d0409e06a17e6f559330e7a,3PcnHD61q1okoLu9QQ47j9zY7UEQH36Cy9,16Z1USubHzAa6WSAUyN6sA12YVG1Vchxuc,7.04123515
19e0fe7f1eaadd213c17421aaba66a6dbb160d52f17fc411dda7b1963a790e53,3B1LKaEzHPR1tFEPU4sNmPur464rMK2AJB,1Q1eNBzAuLV7ivTdUNjVXbhy173hAw3AHd,5.33934826
19e53619161794e182470fe4f6c68c9a6a94a8093703b740530ee5f674e30963,3QdMixuexdKskjKHNGSBJyhQbTCZrXtXxx,12xsqCszmgYc2n7dehwjkRfAMRbKEQNPpE,5.33848345
19ee4b59b1d0a32375dd99b865e19f0e12e191270a783ec1564e5e5f5af8f42e,3L7JsbAH7razWf7r8knYcnuQ32ZTLqFxU7,1HQNZTLcujUnqsyS1CvLjHtEK1WScpVfz6,17.1037614
19fa68d365a4051ecf035100b6670da7ac11dd7538b24092b645f7f57f6c09e5,36L76EAFThdPmVf9nV713KdHyqrZ9mPLrt,1MYNTypBAgnUfjQAsJAbACUN59McirpVES,22.91689378
1a032641b175c2fccb59f557b159dfd0242055438015a063b9bd30c656a24d16,3ME2dv3KJ3yhcXi2rdYXTN8byr1F6RfcH8,163ECybdSW2mq5Z8hkaordzyyQgPifCpNY,52.61760429
1a0bcbec2f29074620558f0a7c4b1e94b5fa96e59615fc32e4167f73b9c146d1,3PjxCVoxoJvoTQseJkjWKrxEJD9vgVm3fB,1FQYvM8RqQsrT9ZTZUXyKZDsHDCcptNzf4,69.55513682
1a3b4dbf43e74f07d96b772223b528a1157df1a5fa065c53fe6928ad706df089,3M5kC5s1vUYn4BVLioZQRb7bWbGSfGbAom,1HHcsXcpHFDRxJopYhfYqpPvsvVxuhzV8,20.02076709
1a50e1ec247d3f1adb5058c9ff95b8ad9eedf5f81690d2bec282cbf126f69172,3B3dU4eifT1qvuNLeqSTWsA1tQwdoBFhMt,16nV7QSZ2By6bpEVNoXn9uaJk2mitdZANA,34.01394995
1aad14fc61054c86e8b346f77fe611d5dcd77e3d96d6d45873c0a23e88a2070b,3LQZ2sQ6mKhDzM5dbeVCkMHhMf72G5QP1t,15LVwB8oPLtzWiq66iUwXEVMDxdfbD541h,14.65622218
1ab46254b6618971f57e80cc3cab156758ddf64ecbedfe4c26fc295969199df4,3DSnjuzpMutWLrQAKzsHRhyRtB7X6TY9FP,1LgXoUF6icz2ZTs36XSzJjRvYjnxywqL58,5.11136242
1abb5ef67f1ebc982e2f703ba0bef325601bd0ee1d9ffe7a445c3ac3b4dfe99f,3Mn52gYiap3TQfVuJbjyFjemR4fuCborR2,1F6riDRpnRvTenzzgZQKwnfNXuRLEdqnVS,6.99135147
1ade9ad661037f45a2376fb6292526b6d64d7b9ee37b76e2ee2b5b28c6983c7c,36CdavG9YyxkRC9kV8R8LYkiZWxyTeNa5C,14sX8A48RB3vMHXoGtt3pKSSE5JVxw6N8H,25.10232677
1afa595ff6bb9239abfc4f24f105a40b268e59e8cc78a3e3363a8d9ec2fda21d,32MiC23K1d8hQXauurh72rCxrTupB6f1ka,1Jyroy8dwWa4VAdARM6c2mtkGkvzS3UnM,8.94213493
1b0319a5c63a95dca07d24f7ad82529bd91595687c98d51db94ae6d10aadead0,37x4yFRx68KHN14ZD99LNXsDNq2zs49siE,1WZb7HMQwrkEV5onDx5oKhq55rfyXjsKJ,74.54709899
1b3d4d6802739b4189c01184facbdc3e037a36eed17c7b4a9e49429b84ebb9bb,3CbH1qj29zFKoLSjthNHPcDWQ57bxpGSth,1PDyrtLq3fpqVLSFG7Rosrwxwfz6arLU4m,11.45606113
1b93d30f98d2e435aefa0c46b2d228723d29f6c08c2bd4dedbc40a62cb64e0c9,3GRzSPADiE1kh1JDP6h69a69hdwkuBgPMx,1AzoTLTizK5S5tFPhgZKiKmUL3u2usCoDa,7.08533285
1b95b3a1e5cd95d9b21200d299d74d5bb703e6d8ac734d768bc25560f3005721,3M4XZ41At4z2UZGDobyGXXYYqrEBg5G2Bi,1Hxc3Th8U2yU9VfffvNKd6q2GAe5M6dmd,7.55197755
1b963ef817a47e57237df76f4a22f92f9182ffdb4495011100e7c247768660e9,3Npi7HXhPtSNhv15Bs3a71isuRqvs3p2ey,1FNnWwqecxZscVBzVdhT8bZe2QuX9NoKmz,15.19283633
1b9c7c6c77611ccf186731f092576b3dc9335b4cb148662a04677a9d1052d21a,3A1AVKDcLDHC4SKPAWGP6whbSWrf8yZgpp,12yZATYaijsT7SFV23xW4XwXnWTq8mX5XS,23.98977368
1ba62e149d7bfc3f39166511204d75ee8ccaf4505ecd011464c494654b00269d,37NjnhRtdVDMm34VnwT5tFSfEBkUnoVE1c,1ByesZydmHHUEdPypEhozQUhEc1HCqFp6C,4.86308695
1bde2c1bc179ee2e288385bed1917933b3c9e41eb5c54a7e169997a48f88660f,32Dai5PfA6GHZVEoxmyjEAJ83gZmDsiSw6,13LXcoB3TC7fQ2ZySE2nNXQuupCpXhboUV,5.49725689
1c3a0d72fdac17ac884af42ba34b45e07ae6481a99ad1e27ef0a7ce2fc42bde7,34xTY8SJYsrKLtDMEcn4xYAxaed1tdKg9T,12ps5YARmqkufe79M3LUaqsUS2K55zxzPS,22.99253797
1c41b74dd66cf2ba5f05f211a51b981522ac697f04b6c8e775916d604e824379,3PbbvViyQXGTbh2YQ7ouh4WeJfXh4Fp373,1EhxhNRvzRb4vDQ9JjmqqpGNQC9k2bxJNr,4.99051924
1c56d02be6f01377e4e90fb3b1ab13a78bd77da553d803bda6f872511347e4d7,3Kt3iVPrscifPdMtU6AXndzT9CtsBBG5v3,1Ag7ZQK95tTw2HGuYqTTkVG82TkghKa4A4,4.56458426
1c5f8a4e36a09d14b8dfa366df136ae0769e2363b6e2366853bdcf28bb1f38e5,3K2g83r5RKuurwTfA7HpJssqkaGVoPYzei,1PGJvQHmETJggj3EycYukmP9SiS1WH4Vyj,492.4416895
